tag_id,image_id,p1_x,p_1y, p2_x, p2_y, p3_x, p3_y, p4_x, p4_y,general_class,sub_class,sunroof,luggage_carrier,open_cargo_area,enclosed_cab,spare_wheel,wrecked,flatbed,ladder,enclosed_box,soft_shell_box,harnessed_to_a_cart,ac_vents,color
23973,11655,300.6736755,339.3214111,327.348114,323.1376038,368.3262939,390.6785889,341.651886,406.8623962,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,blue
39586,11655,455.4487305,152.5785828,472.2504272,169.7163391,421.5512695,219.4214172,404.7495728,202.2836609,small vehicle,hatchback,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
37772,11655,500.8658447,183.8752441,518.0925293,212.7231598,457.1341553,249.1247559,439.9074707,220.2768555,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,blue
24956,11655,416.8304443,482.7820435,400.2935791,492.5376587,361.1695251,426.217926,377.7063904,416.4623108,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
17080,11655,576.7967529,453.3256226,597.5516357,441.274353,633.2032471,502.6743774,612.4483643,514.725647,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
25756,11655,618.7718506,526.9487305,635.0379028,516.7479248,672.2281494,576.0512695,655.9620972,586.2520752,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
32448,11655,647.4644543,21.12851689,638.316383,4.247983668,663.3447943,-7.92620284,673.533328,7.91386795,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
30070,17968,558.3016845,463.2533907,549.3656923,442.6303598,609.8388789,412.6331878,622.4128195,433.4830617,small vehicle,hatchback,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
14118,17968,543.2296143,614.565918,532.5122681,577.6918335,598.7703857,558.434082,609.4877319,595.3081665,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,blue
33906,17968,632.1331787,570.8565674,622.7182617,548.7803345,689.8668213,520.1434326,699.2817383,542.2196655,small vehicle,hatchback,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
15424,17968,722.2729492,536.8287964,711.0366821,510.3111572,772.7270508,484.1711731,783.9633179,510.6888428,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,red
12441,17968,799.8729858,506.7550659,788.6379395,482.8650208,860.1270142,449.2449341,871.3620605,473.1349792,small vehicle,sedan,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
30543,17968,865.8522339,536.6489868,855.9957886,517.4289551,895.1477661,497.3510132,905.0042114,516.5710449,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
13841,12271,119.3234863,246.7205963,94.14700317,254.6644592,70.67651367,180.2793884,95.85299683,172.3355408,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
11988,12271,110.3755112,168.5890503,134.014801,156.8355865,165.6244812,220.4109497,141.985199,232.1644135,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
20454,12271,53.24214935,264.6522217,29.7617321,281.3288574,7.75784874,250.3477631,31.23826599,233.6711273,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,red
25933,12271,234.0460663,224.1417236,220.8321686,204.1069336,290.9539185,157.8582764,304.1678467,177.8930664,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
37761,12271,261.003418,243.9228821,249.9557953,222.6167755,304.996582,194.0771179,316.0441895,215.3832245,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
18859,12271,286.663269,285.0801392,272.2931519,262.9337769,329.336731,225.9198761,343.7068481,248.0662079,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
34440,12271,177.2739258,373.9395142,171.9651947,353.0020447,242.7260742,335.0604858,248.0348053,355.9979553,small vehicle,sedan,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
37040,12271,196.9598083,454.2755127,182.3352051,421.3799133,249.0401917,391.7244873,263.6647949,424.6200867,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
28005,12271,219.2774353,489.8401489,208.2335663,465.861145,272.7225647,436.1598511,283.7664185,460.138855,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
14974,12271,246.5895954,498.2080925,304.8554913,475.3179191,315.2601156,502.3699422,258.0346821,523.1791908,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
15530,15392,670.7172241,125.8570175,713.7879639,99.68322754,794.2827759,232.1429901,751.2119751,258.3167725,large vehicle,truck,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,white
39261,15392,569.0256958,151.7269287,546.4816895,165.4646912,507.9743042,102.2730713,530.5183105,88.53530121,small vehicle,hatchback,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
39548,15392,620.1522217,236.1941376,598.657959,246.871048,564.8477783,178.8058472,586.342041,168.128952,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
31917,15392,667.0134277,314.8385925,645.8543091,326.1652222,609.9866333,259.161438,631.1456909,247.8347778,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
21965,15392,706.6383057,387.6034241,687.0817871,396.7741699,657.3616943,333.3966064,676.9182129,324.2258301,small vehicle,jeep,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,silver/grey
19955,15392,875.0351563,309.8595581,855.9389038,319.9537659,826.9648438,265.1404419,846.0610962,255.0462189,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
10168,15392,673.0933228,10.7961216,694.2317505,-0.569063187,726.9066772,60.20388031,705.7682495,71.56906128,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
29062,15392,727.8745728,94.31080627,744.7520142,85.15695953,778.1254272,146.6891937,761.2479858,155.8430481,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
18721,15392,780.4604492,189.4107361,803.4063721,176.3552856,836.5395508,234.5892639,813.5935669,247.6447144,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
26143,10557,163.8271484,145.9475098,140.2932129,150.6542969,126.1728516,80.05249023,149.7067871,75.34570313,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
31090,19316,208.0840149,209.7655029,193.2631531,187.9182739,242.9159851,154.2344971,257.7368469,176.0817413,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
10151,19316,505.4559937,84.45628357,494.9296265,60.24563217,565.5440063,29.54372215,576.0703735,53.75437164,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
18687,19316,140.9331818,414.4231262,164.2376862,402.019104,198.0668335,465.5768738,174.7623138,477.980896,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
15262,19316,47.36591339,482.1633301,67.38930511,468.9321594,107.6340866,529.8366699,87.61068726,543.0678101,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
37444,19316,95.16223145,568.2823486,118.7805634,547.895752,148.8377686,582.7176514,125.2194366,603.104248,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
28702,19316,184.4915314,350.1628418,173.0783234,331.8244019,232.5084686,294.8371582,243.9216766,313.1755981,small vehicle,minivan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
33224,19316,329.9680481,287.1060181,317.7443542,261.0288086,382.0319519,230.8939819,394.2556458,256.9711914,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
20286,15020,255.1169739,27.83644867,266.0716553,72.10105133,172.8830261,95.16355133,161.9283447,50.89894867,large vehicle,truck,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,red
32130,15020,870.6151733,102.0943069,890.2425537,88.28246307,910.3848267,116.9056854,890.7574463,130.7175293,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
20751,13165,827.1937256,592.2483521,789.623291,608.1576538,712.8062744,426.7516479,750.3766479,410.8423157,large vehicle,truck,-1,-1,0,-1,-1,0,0,0,1,0,0,-1,blue
28145,13165,411.2988892,579.3075562,376.0358276,599.8295898,235.7010956,358.6923828,270.9641724,338.1703186,large vehicle,prime mover,-1,-1,0,-1,-1,0,1,0,0,0,0,-1,white
38147,13165,234.5687866,483.0272217,205.0701294,503.6628418,137.4311981,406.9727478,166.9298706,386.3371277,large vehicle,light truck,-1,-1,0,-1,-1,0,1,0,0,0,0,-1,white
27634,13165,69.93152618,227.3916016,48.48432922,238.1627502,17.06847763,175.6084137,38.51567841,164.837265,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
22978,13165,185.9039459,105.1121521,204.6135559,94.31814575,236.0960693,148.8878479,217.3864441,159.6818542,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
35807,13165,223.4589539,179.812973,252.8636475,163.5549164,277.5410461,208.187027,248.1363525,224.4450836,small vehicle,minivan,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,black
38652,13165,122.7722931,302.6825562,104.7094193,314.5270386,65.22771454,254.3174591,83.29058838,242.4729462,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
37576,13165,324.1000061,293.2000122,303.4230652,305.384613,268.8999939,246.7999878,289.5769348,234.615387,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
11362,13165,209.2741089,513.5174561,229.396759,500.4377136,269.7258911,562.4825439,249.603241,575.5622559,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
17825,13165,251.7043457,586.6356812,269.8973999,574.9921265,282.2956543,594.3643188,264.1026001,606.0079346,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
33742,13165,409.9883728,494.9315186,442.0365601,478.532959,473.0116272,539.0684814,440.9634399,555.467041,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,blue
10856,13165,450.1505737,574.119751,475.9650269,552.6121826,502.8494263,584.880249,477.0349731,606.3878174,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
26030,13165,824.4154663,388.9051514,834.1990967,410.8204651,777.5845337,436.0948486,767.8009033,414.1795349,small vehicle,minivan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
39292,14716,264,583.0075073,281.9775391,576.2659302,289,594.9924927,271.0224609,601.7340698,large vehicle,prime mover,-1,-1,0,-1,-1,0,0,0,1,0,0,-1,white
12288,14716,548.9863892,570.4013672,545.8299561,551.4625854,605.0136108,541.5986328,608.1700439,560.5374146,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
11168,14716,628.0511475,555.144104,618.4765015,535.7821045,674.9488525,507.8559265,684.5235596,527.2178955,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,blue
29535,14716,700.5877075,531.8233032,692.4453125,509.2467346,756.4122925,486.1766968,764.5546875,508.7532654,small vehicle,minivan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
13018,14716,790.6651001,501.9294434,784.9782715,476.149231,853.3349609,461.0705566,859.0217285,486.850769,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
19548,14716,875.9275513,473.7151794,871.6102295,455.0068665,892.0724487,450.2848206,896.3897705,468.9931335,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
25266,11643,312.3440247,33.49930191,291.4559326,49.64389801,259.6559753,8.50069809,280.5440674,-7.643899918,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
17729,11643,348.0072632,103.7958374,324.6578979,116.1152725,291.9927368,54.20415115,315.3421021,41.88471222,small vehicle,minivan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
30620,11643,383.0082703,167.2862244,361.6724243,178.2763062,330.9917297,118.7137833,352.3275757,107.7236862,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
22447,11643,492.8632813,33.18652344,522.8021851,17.93461609,544.1367188,59.81347656,514.1978149,75.06538391,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
30593,11643,535.5367432,101.856369,556.8904419,86.33283997,597.4632568,142.143631,576.1095581,157.66716,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
36138,11643,590.6699219,184.9337311,612.7909546,175.6247253,640.3300781,241.0662689,618.2090454,250.3752747,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
34562,11643,636.0085449,264.3112793,657.805542,249.4166565,698.9914551,309.6887207,677.194458,324.5833435,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
26664,11643,747.6207886,365.2189331,717.9111938,385.5497131,678.3792114,327.7810364,708.0888062,307.4502869,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,green
37703,11643,864.1547852,457.1438904,848.6484985,424.6545715,883.8452148,407.8561096,899.3515015,440.3454285,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
39244,11643,296.5955505,509.2486267,286.355072,477.2471619,325.4044495,464.7513733,335.644928,496.7528076,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
17562,11643,363.4382019,493.420166,353.5027466,456.3277588,408.5617676,441.5798035,418.4972534,478.6722412,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
39706,11643,63.04501343,546.5427246,54.31372833,511.6175842,130.9549866,492.4572754,139.6862793,527.3823853,small vehicle,van,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,white
37849,11643,160.3918915,534.8748779,141.3222198,493.4537659,237.6081238,449.1251526,256.6777954,490.5462341,small vehicle,van,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,white
27721,17950,87.16971588,192.7609558,97.09215546,222.341095,28.83027649,245.2390442,18.9078331,215.658905,small vehicle,sedan,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
23785,17950,218.2581787,297.5333862,184.7077942,299.3588257,180.7418213,226.4666138,214.2922058,224.6411896,small vehicle,minivan,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
18548,17950,238.3986206,208.3377533,259.9217529,197.719162,281.6013794,241.6622467,260.0782166,252.2808228,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
23317,17950,292.6034851,196.6782227,324.9589539,187.6181641,334.3965149,221.3217773,302.0410461,230.3818359,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
23216,17950,412.7869873,134.4889526,453.5003052,120.0437546,468.2130127,161.5110474,427.4996643,175.9562378,small vehicle,hatchback,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,black
35616,17950,449.0143433,125.8372345,484.7740784,111.8442993,498.9856567,148.1627655,463.2259216,162.1557007,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,blue
22013,17950,492.7174072,98.29801941,532.1940918,80.75283813,551.2825928,123.7019806,511.8059082,141.2471619,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
29499,17950,549.5645142,81.54180908,593.644043,62.54199219,613.4355469,108.4581985,569.355957,127.4580078,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
36031,11049,377.4276123,237.03125,324.3515015,252.1958618,254.5723572,7.968765259,307.6484985,-7.195840836,large vehicle,truck,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,blue
12228,11049,268.2298889,89.3911438,225.2628021,104.6616974,190.7701111,7.608856201,233.7371979,-7.661696434,large vehicle,truck,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,red
19705,11049,579.1018677,439.7776184,562.9766846,444.4911499,543.8981323,379.2223816,560.0233154,374.5088501,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
32703,17548,523.1126099,236.1307678,494.9699097,242.2487488,479.8874207,172.8692322,508.0300903,166.7512512,small vehicle,minivan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
33669,17548,527.4637451,135.7051392,551.4558716,136.3194275,549.5362549,211.2948608,525.5441284,210.6805725,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
35364,17548,192.1053467,576.1427002,194.3803711,595.2073975,121.8946609,603.8572998,119.6196213,584.7926025,small vehicle,jeep,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,silver/grey
19694,16374,125.0507736,262.913147,118.1544266,239.9253082,190.9492188,218.0868683,197.8455811,241.074707,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
30934,16374,216.9591522,245.9550476,206.7720642,221.5996857,275.0408325,193.0449524,285.2279358,217.4002991,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
34171,16374,341.2610168,182.7892914,345.9176941,201.4160309,286.7390137,216.2106934,282.0823059,197.5839691,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
13855,16374,500.0317383,167.9097443,491.562439,142.9051208,555.9682617,121.0902557,564.437561,146.0948792,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
10173,16374,774.3218384,88.88251495,766.6321411,66.14776611,837.6782227,42.11747742,845.3679199,64.85221863,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
38285,16374,864.6860962,56.4737854,858.7423096,35.7076683,894.3139038,25.52621841,900.2576904,46.29233551,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
37633,16374,149.3810272,420.8503113,153.0971069,442.1282349,118.6189728,448.1496887,114.9028854,426.8717651,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
21724,16374,179.4549103,433.241272,175.0297852,412.0993958,243.5450897,397.758728,247.9702148,418.9006042,small vehicle,jeep,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
34673,16374,257.8141174,414.9163818,250.8054199,389.4637451,321.1858826,370.0836182,328.1945801,395.5362549,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
29702,16374,812.8250732,268.9021912,807.2365723,245.5619202,880.1749268,228.0978088,885.7634277,251.4380798,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
18328,16374,141.4451141,580.2923584,133.2942047,552.6698608,197.5549011,533.7076416,205.7057953,561.3302002,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
18682,16374,199.9875946,605.7374268,196.4927521,577.1502686,261.0123901,569.2625732,264.5072632,597.8497314,small vehicle,minivan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
19909,14755,332.5375366,179.9588013,325.5524902,152.018692,393.4624634,135.0411987,400.4475098,162.981308,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
13266,14755,37.4566474,12.31213873,46.82080925,40.40462428,117.5722543,13.35260116,103.0057803,-12.65895954,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
28413,14755,614.7034302,281.0619507,648.7116699,269.2535095,674.2965698,342.9380493,640.2883301,354.7464905,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
35144,14755,709.7904053,340.9801331,689.0307617,346.9464111,667.2095947,271.0198975,687.9692383,265.0535889,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
28464,14755,565.8031616,461.0383606,556.8638916,428.6493225,628.1968384,408.9616394,637.1361084,441.3506775,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
11855,14755,573.8034668,505.1246948,562.4726563,473.4928589,631.1965332,448.8753052,642.5273438,480.5071411,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
19603,14755,592.079834,531.598877,585.6563721,508.4744263,657.920166,488.401123,664.3436279,511.5255737,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
35547,14755,762.4628296,448.9023438,750.8277588,412.3074646,817.5371704,391.0976563,829.1722412,427.6925354,small vehicle,jeep,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
15594,14755,781.5737305,488.6994629,773.0020142,463.7297668,835.4262695,442.3005371,843.9979858,467.2702332,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
34517,14755,595.0050659,583.0810547,581.2427979,547.2319336,654.994873,518.9189453,668.7572021,554.7680664,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
35757,14755,610.0148315,619.6870117,602.392334,594.411377,678.9851685,571.3129883,686.607666,596.588623,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
25403,14755,804.6900635,571.3621216,793.9204712,547.258667,842.3099365,525.6378784,853.0795288,549.741333,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
12715,19554,226.8051453,320.5257263,194.4433289,329.5630493,173.1948547,253.4742737,205.5566711,244.4369507,small vehicle,minivan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
38482,14307,217.3633575,50.05080414,209.5569611,29.91078568,263.6366577,8.949199677,271.4430237,29.08921814,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
27061,14307,245.4107361,152.2523041,239.2040253,131.5632629,298.5892639,113.7476959,304.7959595,134.4367371,small vehicle,jeep,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
24003,12497,427.8185425,119.896553,422.4010925,96.51597595,506.1814575,77.10344696,511.5989075,100.484024,small vehicle,hatchback,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,white
17781,12497,860.6957397,281.3054504,855.4854126,260.3432617,894.3042603,250.6945496,899.5145874,271.6567383,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
32253,12497,876.9676514,335.2250977,864.7835693,317.3894958,892.0323486,298.7749023,904.2164307,316.6105042,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
25141,11881,189.8873291,220.8572388,166.9081879,227.7824707,144.1126556,152.1427612,167.0918121,145.2175446,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
13547,11881,38.06288147,315.1264648,48.37089157,331.3247681,12.9371109,353.8735352,2.629099846,337.6752319,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
17200,11881,38.20648956,365.9543457,51.48980331,382.9870605,16.79351425,410.0456543,3.510201454,393.0129395,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
37049,11881,67.88149261,465.0575256,74.92962646,482.9170837,19.11850739,504.9425049,12.07037354,487.0829468,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
11223,11881,151.6434479,410.5304565,110.5233231,423.7733765,93.35655975,370.4695129,134.4766846,357.226593,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
31081,11881,165.2919769,507.7044373,144.5010986,513.5610352,124.7080231,443.2955627,145.4989014,437.4389954,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
25845,11881,172.8533325,247.0777283,200.2111969,238.0784302,226.1466675,316.9222717,198.7888031,325.9215698,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
26935,11881,208.796524,410.3182068,244.3435669,404.6254578,256.2034912,478.6817932,220.6564331,484.3745728,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,green
24671,11881,862.831543,344.580719,853.4012451,319.9224548,899.168457,302.419281,908.5987549,327.0775452,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
30078,11881,693.3202515,611.7523804,689.0205688,590.5846558,754.6797485,577.2476196,758.9794312,598.4153442,small vehicle,hatchback,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
32194,11881,784.2637939,596.9134521,777.0315552,571.5234375,834.7362061,555.0865479,841.9684448,580.4765625,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
14885,11881,867.6508789,575.7036133,862.444519,552.2751465,907.3491211,542.2963257,912.555481,565.7248535,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
12396,16226,153.4891357,167.9858551,145.6599121,142.7734985,212.5108643,122.0141525,220.3400879,147.2265167,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
29371,16226,160.1350708,200.0638733,154.5940247,176.7122803,216.8649292,161.9361267,222.4059753,185.2877197,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
34007,16226,180.9220581,276.5394897,176.6824188,257.813446,240.0779419,243.4605103,244.3175812,262.1865845,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
29407,16226,203.2515717,314.5977173,193.1434937,292.8301392,245.7484283,268.4022827,255.8565063,290.1698608,small vehicle,minivan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
15875,16226,210.8315887,353.6472168,199.3534241,332.5699463,251.1684113,304.3527832,262.6465759,325.4300537,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
35706,16226,284.4018713,111.6803038,320.7303879,99.23848003,343.734815,166.4083882,307.4062984,178.8502119,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
15378,16226,316.2277222,195.8660889,341.6524658,188.7567596,360.7722778,257.1339111,335.3475342,264.2432251,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
34360,16226,335.9488525,279.1218872,366.2462769,271.6716919,381.0511475,331.8781128,350.7537231,339.3283081,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
17510,16226,512.4605713,215.1468048,537.7877808,207.6976166,557.5394287,274.8532104,532.2122192,282.3023987,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
15220,16226,537.7507324,307.3655701,560.9127197,301.0787354,579.2492676,368.6344299,556.0872803,374.9212646,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
35161,16226,564.4785767,397.6489563,588.2255859,394.1733093,599.5214233,471.3510437,575.7744141,474.8266907,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
26849,16226,590.1443481,528.109436,615.3615112,520.2957153,637.8556519,592.8905029,612.6384888,600.7042847,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
